Unnamed: 0,sentence,sentence_bert,similarity
5081,저도 빨리 나오면 좋겠네요 ㅋㅋㅋ,저도 빨리 나오면 좋겠네요. ㅋㅋㅋ,1.0
5071,엘처럼 멋지게 나도 살겁니당,엘처럼 멋지게 나도 잘 살겁니당,1.0
2300,또 얘기 많이 나눠요~!!,또 얘기 많이 좀 나눠요 ~!!,1.0
4846,네ㅋㅋ 알람 뜨더라고요! : ),네ㅋㅋ 알람 뜨더라고요! : - ),1.0
4664,지금 내가 나에게 해주고 싶은 말..,지금 내가 나에게 꼭 해주고 싶은 말..,1.0
4321,아니면 관세법이 잘못 된 것인가요?,아니면 관세법이 좀 잘못 된 것인가요?,1.0
4655,전 지금은 못가지만 한때 러버로서 눈팅으로라도 힐링하고자 조인햇슴니당,전 지금은 못가지만. 한때 러버로서 눈팅으로라도 힐링하고자 조인햇슴니당,1.0
4634,우와 저 기계는 뭔가요..!,우와 저 기계는 또 뭔가요..!,1.0
4621,저도 이번 달의 언젠가 졸업합니다..!,저도. 이번 달의 언젠가 졸업합니다..!,1.0
4601,지지율이 40% 대라고 ?? 믿을수없다!!,지지율이 40 % 대라고??? 믿을수없다!!,1.0
4520,대출규제 더 강하게 해야합니다 !!!!,대출규제 더 더 강하게 해야합니다!!!!,1.0
4463,증권사도 개혁해야 투자 활성화로 경제활동 좋아질듯,증권사도 개혁해야 … 투자 활성화로 경제활동 좋아질듯,1.0
4427,자 이제 시작이야 짤 넘나 적절! ㅋㅋㅋ,자 이제 시작이야 짤 넘나 딱 적절! ㅋㅋㅋ,1.0
4396,혹시 참여의사가 있지만 12월 3일 금요일 저녁 안되시는분 있을까요?!~,혹시 참여의사가 좀 있지만 12월 3일 금요일 저녁 안되시는분 있을까요?! ~,1.0
4344,삼청동에는 힙한 곳이 많군요...,. 삼청동에는 힙한 곳이 많군요...,1.0
4334,주목 받으면 힘들어한다고 하시니 주목이 필요할땐 저를 찾아주세요ㅎㅎ,주목 받으면 힘들어한다고 하시니 주목이 필요할땐 꼭 저를 찾아주세요ㅎㅎ,1.0
5904,시간이넘는닥터지바고도 거뜬히 보는 내가.,시간이넘는닥터지바고도. 거뜬히 보는 내가.,1.0
6342,VR이 있긴한데 PS4용이라서 쓸순 없을 것 같네요. ㅠ,"VR이 있긴한데, PS4용이라서 쓸순 없을 것 같네요. ㅠ",1.0
6007,어떤 장단점이 있는지 지금 불편한점은 어떤 부분인지 비용이 얼마인지 알려주시면 바로 검토해서 고고 해봅시다.,"어떤 장단점이 있는지, 지금 불편한점은 어떤 부분인지, 비용이 얼마인지 알려주시면 바로 검토해서 고고 해봅시다.",1.0
7986,그냥 웃길려고 버둥버둥 용쓰는 사람 지켜보는 안쓰러운 기분마저든다.,"그냥 웃길려고 버둥버둥, 용쓰는 사람 지켜보는 안쓰러운 기분마저든다.",1.0
861,책 살 돈 좀 주세요...,책 살 돈 좀 좀 주세요...,1.0
7839,큐넷 시험시간중 화장실 이용하게 해주세요!!,! 큐넷 시험시간중 화장실 이용하게 해주세요!!,1.0
796,잘 자라는 식물만 키워서 그런 것 같아요 ㅋㅋ,잘 자라는 게 식물만 키워서 그런 것 같아요 ㅋㅋ,1.0
7854,와 부럽... ㅠ ㅎ,와 부럽... ㅠ. ㅎ,1.0
7873,성수기 요금..왜 이리 비싼가요?,. 성수기 요금.. 왜 이리 비싼가요?,1.0
7936,아 큰 복이 내린다더니… ㅎㅎ,아 큰 복이 내린다더니 … … ㅎㅎ,1.0
678,난 가 최고다 를 봐라 보다 짱이다,난 가 최고다 를 봐라 가 보다 짱이다,1.0
896,아 오늘아니고 그저께에요 ㅎㅎ,아 오늘아니고 그저께에요. ㅎㅎ,1.0
663,"하베스트 자원외교는 사기,누적손실 4조 :철저히조사해주세요","하베스트 : 자원외교는 사기, 누적손실 4조 : 철저히조사해주세요",1.0
8184,거기에서 그런 느낌을 받으셨을 수도 있겠네요...,거기에서 그런 느낌을 받으셨을 수도 있 있겠네요...,1.0
8222,열 글자를 채우는게 아까운 영화,열두 글자를 채우는게 아까운 영화,1.0
612,이번주 초까지는 예쁘게 피어있을 것 같아요!,이번주 초까지는 예쁘게 피어있을 것 것 같아요!,1.0
608,무협영화를 좋아하게 만들어준 영화,무협영화를 더 좋아하게 만들어준 영화,1.0
8223,오우 .. 역시 보기 쉽지 않은 것 이었군요..!,. 오우.. 역시 보기 쉽지 않은 것 이었군요..!,1.0
892,배경화면 다시 찍어와야겠어요 ㅋㅋㅋ,배경화면 다시 찍어와야겠어요. ㅋㅋㅋ,1.0
7838,어찌 이 느낌을 한 줄의 글로 표현할 수 있을까...,어찌 이 느낌을 한 줄의 글로 표현할 할 수 있을까...,1.0
7275,불륜으로 인해 마음 아파하는 사람이 많습니다,불륜으로 인해 더 마음 아파하는 사람이 많습니다,1.0
1053,ㅋㅋ 심각한 오독을 했네요… 민망쓰,ㅋㅋ 심각한 오독을 했네요 … … 민망쓰,1.0
7346,"전기요금 이슈화 이제 그만, 이제 드루킹 특검 정국","전기요금 이슈화 이제 그만,, 이제 드루킹 특검 정국",1.0
7352,귀향??? 이란 제목도 억울하다...,. 귀향??? 이란 제목도 억울하다...,1.0
7372,볼 수록 빠져드는 마약같은 드라마 1화 부터 24화 까지 심심하지 않은 드라마였던 것 같다.,"볼 수록 빠져드는 마약같은 드라마. 1화 부터, 24화 까지 심심하지 않은 드라마였던 것 같다.",1.0
7398,X50 까지는 잘 안지켜질 가능성이 있을듯 한데.,X50 까지는 잘 안 안지켜질 가능성이 있을듯 한데.,1.0
7404,여하튼 많이 걷는 것이 최고이긴 합니다. ㅎ,여하튼 많이 걷는 것이 최고이긴 합니다.. ㅎ,1.0
7467,참 처음엔괜찮았는데 왜 뒤로갈수록 개판이냐?,"참, 처음엔괜찮았는데 왜 뒤로갈수록 개판이냐?",1.0
7604,국정원 특활비로 명품~ 적폐청산 앞으로의 방침,"국정원, 특활비로 명품 ~ 적폐청산 앞으로의 방침",1.0
7792,강문대 신임 청와대 사회조정비서관에 대하여,강문대 신임 전 청와대 사회조정비서관에 대하여,1.0
7631,그리고 노력하셨지만 사진 비율은 어쩔수 없었네요..ㅋㅋ,그리고 노력하셨지만 사진 비율은. 어쩔수 없었네요.. ㅋㅋ,1.0
7634,여자는 짐작만가지고 움직이지 않아요'이요원의 이말이 와닿는 요즘..,여자는'짐작만가지고 움직이지 않아요'이요원의 이말이 와닿는 요즘..,1.0
1710,"“어떻게 하면 더 잘 할수 있을까?,","“ 어떻게 하면 좀 더 잘 할수 있을까?,",1.0
7775,교대역.... 한번가봐야겠군요.. ㅎ 츄릅,. 교대역.... 한번가봐야겠군요.. ㅎ 츄릅,1.0
7791,코믹과 액션.. 진짜 밸런스 최고 ㅋㅋ,코믹과 액션.. 진짜. 밸런스 최고 ㅋㅋ,1.0
955,인터뷰도 짧게 포함되어 들어갈 수 있습니다.,인터뷰도 짧게 포함되어 들어갈 볼 수 있습니다.,1.0
8271,내가 원하는 스타일!!! 재치있는 영화~ 굿잡,내가 원하는 스타일!!!! 재치있는 영화 ~ 굿잡,1.0
553,"약간의 재주를 부린 과대망상에 의한 과대망상을 위한 과대망상자의 영화,","약간의 재주를 부린 후 과대망상에 의한 과대망상을 위한 과대망상자의 영화,",1.0
8341,보니까 불쌍해서 사랑해서 못먹고 포기하던데 명껀 어찌 먹은겨..?,보니까 불쌍해서 사랑해서 밥 못먹고 포기하던데 명껀 어찌 먹은겨..?,1.0
8930,남들 쉬는 휴일에 일하는 사람들의 권익좀 지켜주세요!,남들 쉬는 휴일에 일하는 사람들의 권익좀 꼭 지켜주세요!,1.0
8664,내가 내 나라에 있는데 불편하다,내가 내 나라에 와 있는데 불편하다,1.0
8688,바를 가지고 계신 분이 벌써 세 분,바를 가지고 와 계신 분이 벌써 세 분,1.0
214,참여연대를 위한 위원회 국민들은 없다,- 참여연대를 위한 위원회 국민들은 없다,1.0
197,8월에는 꼭 피티 받으러 가겠습니다 ㅎㅎ,올 8월에는 꼭 피티 받으러 가겠습니다 ㅎㅎ,1.0
8757,와~ 잘 자랐네요 ㅎㅎ,와 ~ ~ 잘 자랐네요 ㅎㅎ,1.0
8824,케이트 윈슬렛 몸 잘봤다,케이트 - 윈슬렛 몸 잘봤다,1.0
9053,박정민을 다시보게된 영화 ㅋㅋ,박정민을 다시보게된 영화. ㅋㅋ,1.0
507,주인공이 우리를 대변하는것 같아요.,주인공이 우리를 잘 대변하는것 같아요.,1.0
9072,헉 아몬드크로아상 ㅜㅜ미국 메이드 아몬드크로아상이라니ㅜ,헉 아몬드크로아상. ㅜㅜ미국 메이드 아몬드크로아상이라니ㅜ,1.0
9085,재가장기요양 재무회계. 84.3 너무 심합니다,# 재가장기요양 재무회계. 84. 3 너무 심합니다,1.0
9174,와~~ 쓰다보니 따라가고 싶네요 ㅎㅎㅎ,와 ~ ~ 쓰다보니 더 따라가고 싶네요 ㅎㅎㅎ,1.0
46,저는 왜 솥에 들어가계시나 했어요 ㅋㅋ,저는 또 왜 솥에 들어가계시나 했어요 ㅋㅋ,1.0
23,노래와 잘 어우러지는 영상 덕분인지 짧지만 강한 인상이 남네요..,노래와 잘 어우러지는 이 영상 덕분인지 짧지만 강한 인상이 남네요..,1.0
9250,형광도료를 써서 안전하게 잘 보일 수 있도록 도와주세요.,형광도료를 써서 더 안전하게 잘 보일 수 있도록 도와주세요.,1.0
8661,"주택가 도로에 일부러 소리내는 오토바이, 챠량 단속좀 합시다.","주택가 도로에 일부러 소리내는 오토바이, 챠량 단속좀 좀 합시다.",1.0
8654,오오 저도 방금 택배 받았는데 책같이 되어있네요 ㅎㅎㅎ,오오 저도 방금 택배 받았는데 책같이 되어있네요. ㅎㅎㅎ,1.0
290,아직은 낯선 컬트식 영화.,"아직은 낯선, 컬트식 영화.",1.0
8596,하늘밖에 안 보이는 걸 보니 최소 롯데타워네요..,하늘밖에 안 돼 보이는 걸 보니 최소 롯데타워네요..,1.0
8581,와 키보드 엄청 예쁩니다!!!!,와 키보드 엄청 넘 예쁩니다!!!!,1.0
8550,아.. 진짜 한 십년 지난 듯한 기분이,. 아.. 진짜 한 십년 지난 듯한 기분이,1.0
8518,내가 발로 디자인해도 725억짜리보다 더 잘만들수있다.,내가 발로 디자인해도 725억짜리보다 더 더 잘만들수있다.,1.0
8515,"영어를 듣고싶습니다, 시험이아닌 진짜영어요.","영어를 꼭 듣고싶습니다, 시험이아닌 진짜영어요.",1.0
8499,우왓!!! 첫캠핑 엄청 제대로 시작하셨네요!ㅎㅎ,! 우왓!!! 첫캠핑 엄청 제대로 시작하셨네요! ㅎㅎ,1.0
402,"다시 본 맬 깁슨,","다시 본, 맬 깁슨,",1.0
8448,정의를 위해 처벌 해주세요,법의 정의를 위해 처벌 해주세요,1.0
435,오오 이쁘네요 여기 ㅎㅎ,오오 넘 이쁘네요 여기 ㅎㅎ,1.0
8428,"드라마내용은좋고 주연진도 괜찮은데 박노예...., 앍","드라마내용은좋고 주연진도 괜찮은데 박노예....,.",1.0
445,"서로 프로젝트 관련 이야기도 하고, 어떻게 우리 회사를 알게 됐나, 등등 여러가지 이야기를 나눴습니다.","서로 프로젝트 관련 이야기도 하고, 어떻게 우리 회사를 알게 됐나,,, 등등 여러가지 이야기를 나눴습니다.",1.0
457,차로 확장을 자제 해 주십시요,가급적 차로 확장을 자제 해 주십시요,1.0
8426,제가 좋아하는 백예린의 커버 앨범이 나왔네요.,제가 좋아하는 백예린의 첫 커버 앨범이 나왔네요.,1.0
8391,유명한 데는 다 이유가 있었어요~,유명한 데는 다 이유가 다 있었어요 ~,1.0
1185,참가하실분들 댓글 부탁드립니당 ㅎ,참가하실분들 댓글 부탁드립니당. ㅎ,1.0
7637,물론 실물도 아이돌 같으심,"물론, 실물도 아이돌 같으심",1.0
6713,매력은 쥐똥만큼도 보이지 않는다.,매력은 쥐똥만큼도 잘 보이지 않는다.,1.0
6885,덕분에 서로 몰랐던 부분을 많이 알 수 있어서 한 껏 친해진 저만의 기분?? ㅋㅋ,덕분에 서로 몰랐던 부분을 많이 알 수 있어서 한 껏 껏 다 친해진 저만의 기분?? ㅋㅋ,1.0
1390,그리고 그 안경낀 애는 정말 짜증,아 그리고 그 안경낀 애는 정말 짜증,1.0
6836,일본여행 유의 국가로 지정해주세요...,일본여행 유의 국가로 꼭 지정해주세요...,1.0
6800,방송 개혁에 대한 재청구(내용 글 수정),방송 개혁에 대한 재청구 ( 내용 및 글 수정 ),1.0
1438,어디에다가 추가를 하는게 좋을까요?,어디에다가 추가를 하는게 더 좋을까요?,1.0
6637,다음에 식사시간 주위로 다른 전문연분들과도 같이 또 실개천 티타임 가져보면 좋을것 같아요!!,그 다음에 식사시간 주위로 다른 전문연분들과도 같이 또 실개천 티타임 가져보면 참 좋을것 같아요!!,1.0
6610,국방부 공사로인한 목장피해보상 요구,"국방부, 공사로인한 목장피해보상 요구",1.0
1517,공유가 필요하신 페이지 링크 공유주실 수 있을까요?,공유가 필요하신 페이지 링크 공유주실 알 수 있을까요?,1.0
6590,ㅎㅎㅎ 첫 댓글의 중요성. ㅋ,ㅎㅎㅎ 첫 댓글의 중요성.. ㅋ,1.0
6512,조금만 기다려 주시면 어떨까요? ㅎㅎ,조금만 기다려 봐 주시면 어떨까요? ㅎㅎ,1.0
6490,아니 술을 마시면서 봐도 좋으려나..,. 아니 술을 마시면서 봐도 좋으려나..,1.0
1562,저도 어제바꿨는데 바꾸면서 유효기간보고 깜놀..ㅋㅋ,저도. 어제바꿨는데 바꾸면서 유효기간보고 깜놀.. ㅋㅋ,1.0
6408,"딸을 지켜내기 위한 아빠의 사투,,,",", 딸을 지켜내기 위한 아빠의 사투,,,",1.0
6403,보건소 복지정책 어느지역이나 동등하길 청원합니다,보건소 복지정책 어느지역이나 다 동등하길 청원합니다,1.0
1598,고민을 함께 나눠주시며 줌바를 추천해주셨습니다!,"고민을 함께 나눠주시며, 줌바를 추천해주셨습니다!",1.0
1600,작가가 이런 대를 보내면서 자랐나봄...,작가가 늘 이런 대를 보내면서 자랐나봄...,1.0
6391,누구에게나 소감을 물어보면 답을 받을 수 있겠네용... ㅎㅎ,누구에게나 소감을 물어보면 답을 받을 알 수 있겠네용... ㅎㅎ,1.0
1622,지역인재 충남지역 대학 역차별,충남 지역인재 충남지역 대학 역차별,1.0
6384,낮은자가 더 낮은자를 섬기는 삶,더 낮은자가 더 낮은자를 섬기는 삶,1.0
6207,오~ 조만간 분갈이 해야 하는데 참고해서 잘 키워볼게요,오 ~ 조만간 분갈이 해야 하는데 참고해서 더 잘 키워볼게요,1.0
6200,너무잼있고 이재는 어떻게 해야되는 지알았어요 연애랑 사랑에대해서 여자친구,너무잼있고 이재는 어떻게 해야되는 지알았어요 연애랑 또 사랑에대해서 여자친구,1.0
6169,김빈종 채시라등 ㅈ더빙 정말 허접했지,김빈종 채시라등. ㅈ더빙 정말 허접했지,1.0
1669,오잉 제가 하면 좋은데 내용을 몰라서,오잉 제가 하면 더 좋은데 내용을 몰라서,1.0
6047,등기사항전부증명서(일명 등기부등본) 공신력인정을 해주세요,등기사항전부증명서 ( 일명 등기부등본 ) 로 공신력인정을 해주세요,1.0
6039,불편한 손님의 목숨이 끝난후 얘기는 시작된다,불편한 두 손님의 목숨이 끝난후 얘기는 시작된다,1.0
6013,악마의 씨'를 만든 감독 맞아?.,악마의'씨'를 만든 감독 맞아?.,1.0
6878,어쩐지 손이 잘 안가더라니..,. 어쩐지 손이 잘 안가더라니..,1.0
3149,아 또 보고싶은 영화...,"아, 또 보고싶은 영화...",1.0
1247,추가적으로 권한 부여가 필요한 경우 추가적으로 부탁드리겠습니다,추가적으로 권한 부여가 꼭 필요한 경우 추가적으로 부탁드리겠습니다,1.0
7209,우왕 저도 가상오피스 출근하고 싶습니다아!!!,우왕 저도 꼭 가상오피스 출근하고 싶습니다아!!!,1.0
7239,와 머죠……. 너무 귀여워요 흑흑 심멎,아 와 머죠 … …. 너무 귀여워요 흑흑 심멎,1.0
7172,#최저임금 결정방식 개편에 대한 의견,# # 최저임금 결정방식 개편에 대한 의견,1.0
1216,그래도 전 오덕은 안되겠습니다ㅠ,"그래도, 전 오덕은 안되겠습니다ㅠ",1.0
1350,서핑하러 가셔야 하는데 미세먼지 매우나쁨으로 못 가고 계신다는..ㅠㅠ,서핑하러 가셔야 하는데. 미세먼지 매우나쁨으로 못 가고 계신다는.. ㅠㅠ,1.0
1224,와~ 사진만 봐도 너무너무 좋네요.,와 ~ 사진만 딱 봐도 너무너무 좋네요.,1.0
1353,국회의원& 청와대 님들은... 발발이 였군요!!,. 국회의원 & 청와대 님들은... 발발이 였군요!!,1.0
6925,하루빨리 약해진 손목을 강화시켜야겠습니다 ㅎㅎ,하루빨리 약해진 손목을 강화시켜야겠습니다. ㅎㅎ,1.0
6945,울산은 오늘 날씨가 봄날씨네요..!,! 울산은 오늘 날씨가 봄날씨네요..!,1.0
1727,"새해를 맞이하여, 그동안 오랜동안 인턴으로 멋있게 활약해주신 <PERSON> 님께서 정규직으로 전환이 되셨습니다.","새해를 맞이하여, 그동안 오랜동안 인턴으로 멋있게 잘 활약해주신 < PERSON > 님 님께서 정규직으로 전환이 되셨습니다.",0.9999999999999999
7716,얻기 위해선 싸워야 한다 남이든 내가 되든,부를 얻기 위해선 싸워야 한다 남이든 내가 되든,0.9999999999999999
3286,"CS는 그래서 약간 희귀하기도 하고, 알콜도수도 들쭉날쭉합니다.","CS는 그래서 약간 더 희귀하기도 하고, 알콜도수도 들쭉날쭉합니다.",0.9999999999999999
5254,민주당 정권 대표께서 20년은 더해야 한다는데 조금더분발해서 30 년은 해야하지요,"민주당 정권 대표께서 20년은 더 더해야 한다는데, 조금더분발해서 30 년은 해야하지요",0.9999999999999999
5849,"줄거리를 보고 명준, 만갑, 천수, 강선생 총 번 이상의 정사씬이 나올꺼 같아 별 다섯개를 준다!!","줄거리를 보고 명준, 만갑, 천수, 강선생 총 세 번 이상의 정사씬이 나올꺼 같아 별 다섯개를 다 준다!!",0.9999999999999998
8879,항상 웨이팅 압박이 있어 못오다가 이번에 2시간 웨이팅 뚫고 왔는데 완전 추천드려요,"항상 웨이팅 압박이 있어 못오다가, 이번에 2시간 웨이팅 뚫고 다시 왔는데 완전 추천드려요",0.9815406764571104
8296,"세상에서 가장 사랑하는 사람들로부터 이해 받기 힘들었던, 위대한 사명감을 가진 사람의 슬픈 이야기 였습니다.","세상에서 가장 사랑하는 사람들로부터 가장 이해 받기 힘들었던, 위대한 사명감을 다 가진 사람의 슬픈 이야기 였습니다.",0.981185671415584
3831,"ㅋㅋ ‘갑서‘, ‘가게마씸’ 뉘앙스 차이 검증 했습니다","ㅋㅋ ㅋㅋ ‘ 갑서 ‘, ‘ 가게마씸 ’ 뉘앙스 차이 검증 했습니다",0.9800591612423196
1877,"ㅎㅎㅎ 이거 30분 열심히 하시면 1천보, 조금 빨리가면 20분 천, 한시간 3천 정도 됩니다.","ㅎㅎㅎ 그리고 이거 30분 열심히 하시면 1천보, 조금 빨리가면 약 20분 천, 한시간 3천 정도 됩니다.",0.980031441851391
5554,바다가 너무 예쁘지만 사람은 별로 없어서 한적하다고 하시네요!!,바다가 너무 예쁘지만 사람은 별로 없어서 너무 한적하다고 하시네요!!,0.9798805313938334
6755,2018년 29회 공인중개사 시험 이의문제 제기. 지금 뿐만 아니라 앞으로를 위해 꼭 좀 확인부탁드립니다.,2018년 29회 공인중개사 시험 이의문제 제기. 그리고 지금 뿐만 아니라 앞으로를 위해 꼭 꼭 좀 확인부탁드립니다.,0.9796604454218364
2306,혹시 기부에 관심 있으신 분들은 함께 참여해서 선한 영향력을 보여주면 좋을 것 같습니다!!,! 그리고 혹시 기부에 관심 있으신 분들은 함께 참여해서 선한 영향력을 보여주면 좋을 것 같습니다!!,0.9790939521479778
5638,저는 사실 우리 중에 제일 좋은 홈가드닝 환경 가지고 계시는 얘기가 제일 기대되는 ㅎㅎ,저는 사실 우리 중에 제일 안 좋은 그런 홈가드닝 환경 가지고 계시는 얘기가 제일 기대되는 ㅎㅎ,0.9775303822930251
1017,마지막에 있는 5단계 프로세스가 너무 와닿아서 슬프네요…,마지막에 있는 5단계 프로세스가 너무 너무 와닿아서 슬프네요 …,0.9770673562709633
3063,딸들을 변호하며 달려왔던 대부분의 시간이 부끄러워질 정도로.,딸들을 변호하며 달려왔던 대부분의 시간이 너무 부끄러워질 정도로.,0.976546333374047
4336,우리는 떠나는 새가 아니라 새가 앉아 쉴 수 있는 나무가지 입니다,우리는 그냥 떠나는 새가 아니라 새가 앉아 쉴 쉴 수 있는 나무가지 입니다,0.9761494675426322
7881,저도 연극부에서 의상 담당 했었던.. ㅋㅋ,ㅋㅋ 저도 연극부에서 의상 담당 했었던.. ㅋㅋ,0.9752225117522578
2578,역시나 오프로 처음 보는 분들이 많다는게 신기;;;,역시나 오프로 처음 보는 분들이 많다는게 너무 신기 ; ; ;,0.9750098350576994
6405,3번을 제가 다시 누르니 0표로 돼서 사라져서... 마지막으로 가버렸어요ㅠㅜㅠㅜㅠ,3번을 제가 다시 누르니 0표로 돼서 사라져서... 마지막으로 다시 가버렸어요ㅠㅜㅠㅜㅠ,0.9743050216156528
7580,직접 가서 먹으니 뜨끈한 우동이 같이 나와서 한그릇 더 시켰어요~,~ 그리고 직접 가서 먹으니 뜨끈한 우동이 같이 나와서 한그릇 더 시켰어요 ~,0.9732644264914379
845,"회사에서 집 오니 새벽 2시반, 야근이 싫어요!","회사에서 집 오니 새벽 2시반, 야근이 너무 싫어요!",0.973149817259575
3696,"기존 회사에서 2번과 같이 써왔어서 익숙해서 그냥 그렇게 쓰고는 있는데, 이렇게 쓸때마다 혹시나 불편하게 생각하시는 분이 계실까 싶어서 한 번 더 생각하게 되네요.","기존 회사에서 2번과 같이 써왔어서 익숙해서 그냥 계속해서 그렇게 쓰고는 있는데, 이렇게 쓸때마다, 혹시나 불편하게 생각하시는 분이 계실까 싶어서 한 번 더 생각하게 되네요.",0.9728196799258413
5206,github co-pilot은 제가 깜빡하기 쉬운 param을 넣어주거나 if 같은것의 조건들을 다 체크해줘서 편한것 같습니다.,github co - pilot은 제가 깜빡하기 쉬운 param을 다 넣어주거나 if 같은것의 조건들을 다 미리 체크해줘서 편한것 같습니다.,0.9717602349584988
1541,그래픽이 원래 이렇게 좋았나요? ㅋㅋ,ㅋㅋ 그래픽이 원래 이렇게 좋았나요? ㅋㅋ,0.9712499589681318
8004,"천국에 살고 있지도, 어떤 곳인지도 모르지만 이런 아이들이 천국에 없다면 그곳은 천국이 아닐 것이다.","천국에 살고 있지도, 어떤 곳인지도 잘 모르지만 이런 아이들이 천국에 없다면 그곳은 천국이 결코 아닐 것이다.",0.9711540049704943
8920,너무 작고 낑낑대는거 같아서 응원하게됨...,너무 작고 너무 낑낑대는거 같아서 응원하게됨...,0.9709850330957779
6065,과반도 넘지못하여 그냥 pro 계정을 쓰는것으로 ㅠ_ㅎㅎ,과반도 넘지못하여 그냥 pro 계정을 쓰는것으로. ㅠ _ ㅎㅎ,0.9709101458959483
878,30분이라는 짧은 시간이었지만 오디오만 들으면 반은 웃음소리였던 것 같은데요!,30분이라는 짧은 시간이었지만 오디오만 들으면 반은 그냥 웃음소리였던 것 같은데요!,0.9703976411232846
7256,어제 아침 바다 보러 나오신 분들이 부러워서 저희도 나왔습니다.,어제 아침 바다 보러 나오신 분들이 부러워서 저희도 같이 나왔습니다.,0.970259114973115
2920,후반의 하니 노래 우려먹기 약간은 애교로 봐줄 수 있음,후반의 하니 노래 우려먹기 약간은 그냥 애교로 봐줄 수 있음,0.969658140894605
6746,곰곰히 생각해보니 예전에 그런 규칙이 있었던 기억이 어렴풋이 나네요.,곰곰히 생각해보니 예전에 그런 규칙이 있었던 기억이 지금 어렴풋이 나네요.,0.9695943868779429
1925,역시 돈버는 사람과 못버는 사람은 같은 걸 보고도 다른 생각을 하게되나봅니다 ㅎㅎㅎ,"역시 돈버는 사람과 못버는 사람은 같은 걸 보고도 다른, 그런 생각을 하게되나봅니다 ㅎㅎㅎ",0.9692777952021737
4002,외관에서 느껴진 불안함은 실내 분위기와 음식맛으로 모두 불식 되었습니다.,외관에서 느껴진 모든 불안함은 실내 분위기와 음식맛으로 모두 불식 되었습니다.,0.9689780099849853
6615,12등! 좋은 논의 많이 된 것 같아서 좋습니당.,12등! 좋은 논의 많이 된 것 같아서 너무 좋습니당.,0.96868733520758
5468,오 저도 버터플라이 한단 모셔왔는데! ㅎㅎ,ㅎㅎ 오 저도 버터플라이 한단 모셔왔는데! ㅎㅎ,0.967150726676469
8684,헉스... 제가 맨날 계란후라이 꽃이라고 부르는 아이들 이름이 마가렛이었군요..ㅋㅋ,헉스... 제가 맨날 계란후라이 꽃이라고 부르는 아이들 이름이 바로 마가렛이었군요.. ㅋㅋ,0.9656961702878709
1742,윗집이 저희집을 너무 힘들게해요,윗집이 너무 저희집을 너무 힘들게해요,0.9656147589718005
4020,두 대표 섹시배우가 모였는데도 그리 섹시하지 않는다,두 대표 섹시배우가 모였는데도 그리 많이 섹시하지 않는다,0.965380425022681
1551,꺄아! 저 진짜 눈치도 없이 냅따 따라 붙을거에요!! ㅋㅋ,꺄아! 저 진짜 눈치도 없이 그냥 냅따 따라 붙을거에요!! ㅋㅋ,0.9653553258912964
4887,스윙스의 의가사 제대와 랩과외로 인한 수익활동!?,그리고 스윙스의 의가사 제대와 랩과외로 인한 수익활동!?,0.9652911254550013
2127,다영이 엄마가 죽을때 대마왕 심장을 왜알려줘.,그리고 다영이 엄마가 죽을때 대마왕 심장을 왜알려줘.,0.9652911254550013
8346,변호사시험 5탈제도가 사법고시보다 훨씬 타격도 크고 안좋은 제도입니다,변호사시험 5탈제도가 다른 사법고시보다 훨씬 타격도 크고 안좋은 제도입니다,0.9651293749053147
7125,쿨하게 이해해 주신것 맞죠? ㅎㅎ,너무 쿨하게 이해해 주신것 맞죠? ㅎㅎ,0.9649815538693048
4519,샌프란에서 모히또 너무 좋은데요!!?,샌프란에서 모히또 너무 너무 좋은데요!!?,0.9648446355021216
8243,따릉이 너무 좋죠 ㅜㅜ,따릉이 너무 너무 좋죠 ㅜㅜ,0.9648446355021216
3954,저희 집 냥이면 좋겠지만 인터넷에서 찾은 짤이에요,저희 집 냥이면 좋겠지만 인터넷에서 많이 찾은 짤이에요,0.9648262048011816
5052,수많은 숏컷을 잘라다 붙인 너덜너덜한 영상.,그리고 수많은 숏컷을 잘라다 붙인 너덜너덜한 영상.,0.9646937269338065
2966,"그 다음엔 와이프가 나가고, 결국 나 혼자울면서 봤다.","그리고 그 다음엔 와이프가 나가고, 결국 나 혼자울면서 봤다.",0.9646937269338064
1214,스타 분들의 생각도 시간되실 때 스레드로 남겨주심 넘 좋을 거 같아요 !!,스타 분들의 그 어떤 생각도 시간되실 때 스레드로 남겨주심 넘 좋을 거 같아요!!,0.964466980267561
3123,제프 딘이 최근에 TED에서 강연한 영상이 있어서 보게되었습니다.,제프 딘이 가장 최근에 TED에서 강연한 영상이 있어서 보게되었습니다.,0.9643967742237641
7582,"간판, 광고물, 홍보물 등에 반드시 한글 병기를 원칙으로 해주세요","간판, 광고물, 홍보물 등에 반드시 반드시 한글 병기를 원칙으로 해주세요",0.9642648135057406
1377,반담과 노리스 앳킨스 가 나와 더욱 활기찼다,그리고 반담과 노리스 앳킨스 가 나와 더욱 활기찼다,0.9640753966592256
863,"전화도 안받고,단속 인원 없다고 모르세로 접수 받고 엉망이네요","전화도 제대로 안받고, 단속 인원 없다고 모르세로 접수 받고 엉망이네요",0.963383380768184
4989,섣부른 종전선언과 대한민국의 일방적 무장해제를 반대합니다,그리고 섣부른 종전선언과 대한민국의 일방적 무장해제를 반대합니다,0.963317772577183
